,TO_Lead_ID,TO_Phone,TO_length_in_sec,Calls Count,Connection Made Calls,Dial Attempt Calls,lead_id,technical_quality_score,customer_talk_percentage,agent_talk_percentage,total_discovery_questions,goal1_questions,goal2_questions,goal3_questions,total_buying_signals,total_resistance_signals,time_to_reason_seconds,total_objections,objections_acknowledged,objections_rebutted,acknowledgement_rate,price_mentions_final_2min,timeline_mentions_final_2min,contract_mentions_final_2min,price_timeline_contract_before_dropoff,average_monologue_length,longest_monologue_length,extended_monologues_count,short_monologues,medium_monologues,long_monologues,very_long_monologues,total_interruptions,interruption_rate,name_usage_count,rapport_elements_count,empathy_responses,empathy_response_rate,total_call_duration,time_in_final_stage,LQ_User_encoded,LQ_Customer_Name_encoded,LQ_Company_Name_encoded,LQ_Company_Address_encoded,LQ_Service_encoded
price_timeline_contract_before_dropoff,-0.31167654665829786,-0.07816649900319216,-0.07222980287636743,0.457699838444067,0.6062210410348648,0.09505208333333333,-0.31167654665829786,-0.008197822947299411,0.3911687957230402,-0.35899133653607257,0.5584469363952415,0.5627913366640224,0.2668165216541108,-0.19018144357818267,0.4389812659688013,0.39954616736226334,-0.3177287436199676,0.338199423019041,0.11734038656207785,0.5321581853679822,0.14005427558503566,0.5355683418140608,0.5355683418140608,,1.0,0.041619505738518234,0.22454431407309816,0.21423920626253262,0.35470328313602534,0.39298343460542445,0.1313452225096697,0.3756209731025421,0.26133249337133624,0.3867622731521938,0.22428367055626286,-0.11501485458731715,0.3597048301744683,0.37678347958602676,0.4551467030565619,0.2790247179607619,0.21608836885014068,-0.07233866473599597,0.02484415840240702,-0.2279163409490284,0.310920960413572
average_monologue_length,0.10165674179035354,-0.04442776122689525,-0.0956326385731474,-0.21333066671666562,-0.16315069428524617,-0.08373448178344739,0.10165674179035354,0.24526639354953902,0.3184743120291787,0.002641510186261463,0.1858430772971604,0.1853813082591086,0.19189689540423704,0.24605143881170569,0.2140354979580762,-0.003948981433549342,0.29163040871064466,-0.07112446050563964,0.18455541717124968,0.1299983750304681,0.11156795289438086,-0.0961161313666907,0.2608866422810176,,0.041619505738518234,1.0,0.7745381755215827,0.5562035575589624,-0.11039736203631431,0.2296139951888121,0.5230427553776837,0.36217449796952383,0.12127140579823953,0.33310363525625103,0.2065837920031017,0.5394053420944974,0.4227387952888422,0.4146633590727134,0.3802715155861373,0.5429223024507029,-0.021799505355310438,0.08446455505279035,0.17459226901311553,0.26998491704374056,0.11416732706637896
longest_monologue_length,0.07329098482094357,-0.2740777453199869,0.04886065654729571,-0.22811508013594758,-0.10351914929270738,-0.1481892005627829,0.07329098482094357,0.13401826918043128,0.1593371595973682,0.15571324878058498,0.5196949933433475,0.46321899164052577,0.46745694201126403,0.3521803625302495,0.36036973858040217,0.24102300123503814,0.25663348926733637,0.0964123532203285,0.24545991888967644,0.3801918002265793,0.1686610578277647,-0.11723074660835885,0.20295573006572123,,0.22454431407309816,0.7745381755215827,1.0,0.8421541878375883,0.352264000441288,0.45463663059145665,0.8001499058744143,0.5747373727956031,0.46011341140797557,0.5698250875580338,0.22764242996118195,0.4270530232543075,0.37210560674587123,0.3620193309486064,0.6680167887325585,0.597779594945821,0.0864676296098452,-0.1185127514371622,0.13459413210554624,0.1513904824810201,0.14669230610436168
extended_monologues_count,0.1339345481167001,-0.24554667154728355,0.003848693911399429,-0.304956084586627,-0.12756599304398017,-0.20866797394837694,0.1339345481167001,-0.13392684194501625,0.11817053750990979,0.12768009422686422,0.6026129682684968,0.5404669037232616,0.5230914624697844,0.3994677309684806,0.38299105061890176,0.45210995048970004,0.4181738040452446,0.2888086867182715,0.3387671347597752,0.5809498594639095,0.2454027557835094,-0.11819676085144126,0.20462814222405767,,0.21423920626253262,0.5562035575589624,0.8421541878375883,1.0,0.5325568965089839,0.6090734048109554,0.9742703384200233,0.622810053653349,0.7019178275098326,0.6166190988456616,0.47074665059221327,0.33837150283452844,0.4246994998073533,0.4120995649424253,0.7728177374090053,0.5172644616920832,-0.08835297422929671,-0.19657921992728403,-0.06744039086285039,-0.012334382426809978,0.14982688733059432
short_monologues,0.11023122595717574,-0.49377549161639,0.24009267023549238,0.1353560599647608,0.2404995774559747,-0.034774831680002484,0.11023122595717574,-0.12784522641610868,0.06439395787246531,0.1736665990739365,0.7529789597431178,0.7489115686981769,0.4011674630708633,0.4643830185345861,0.4840340227625977,0.647765413055597,0.12417156293265828,0.6307846357385363,0.32233556606681213,0.5598059270147515,0.24619981921926753,0.21955161400552523,0.04564934548629733,,0.35470328313602534,-0.11039736203631431,0.352264000441288,0.5325568965089839,1.0,0.6005130789931563,0.5364712657694239,0.41778657970528915,0.5820240913040121,0.43600401777383374,0.42268556586229233,0.2267585666358827,0.32912838110503884,0.32337061775310416,0.721788027500411,0.40996955955305775,-0.062120674474409054,-0.009829902099123877,0.19562591331788007,0.10359204519845931,0.0759354597059728
medium_monologues,0.019266256385059504,-0.4754912075832685,0.10557908499012608,0.15180575525903642,0.13877480123748218,0.06794810353177662,0.019266256385059504,-0.13089291892550262,0.2915231772195527,-0.05792958509578303,0.5199209349390739,0.5177867230504473,0.35587735453465447,0.14812620515044975,0.4350368758953324,0.8802334666135981,0.09912685159214883,0.7926508757822383,0.5442940064139097,0.8443129084631801,0.4867990555102423,0.19821400858103136,0.24037146562998207,,0.39298343460542445,0.2296139951888121,0.45463663059145665,0.6090734048109554,0.6005130789931563,1.0,0.5630496283918134,0.5690026292621616,0.6779266174845665,0.5615646863959896,0.4384769275941126,0.20008021352002955,0.4648714291357529,0.4541565164170422,0.8030175661292801,0.4492890988995876,-0.06693030486621829,-0.10496639780059981,0.1206306892226809,0.02855703469575142,0.05861350629631957
long_monologues,0.18491717956095094,-0.19497543618978927,-0.04255416266046988,-0.29454300293794106,-0.1937244125432402,-0.15374518293767542,0.18491717956095094,-0.08293439626989357,0.034159102225673386,0.2310880308193263,0.561116009301258,0.4984152099595149,0.4997666567350862,0.4461441314051561,0.3406330201488772,0.4102165613319045,0.4908908278328461,0.2551728304373884,0.3364377619964716,0.5531243601683428,0.2308048498828978,-0.1485085915745001,0.1618743648162051,,0.1313452225096697,0.5230427553776837,0.8001499058744143,0.9742703384200233,0.5364712657694239,0.5630496283918134,1.0,0.5949103400694132,0.690034617003727,0.5874428462610105,0.46297541484144933,0.3131825922881336,0.4132013240649481,0.3986543212809672,0.7180047808893827,0.47738033384563483,-0.0671962189244689,-0.1139070889489178,-0.028934118911756054,0.03874390780575435,0.07084794159613375
very_long_monologues,0.15239234961229628,-0.2733386588284044,-0.07498671171398705,0.15258378338091888,0.08850592749251697,0.09549685756844291,0.15239234961229628,-0.32316722117655633,0.06553311193017358,0.007273202818154843,0.46976211445623167,0.40816973688437497,0.6109200095435675,0.3719522351011138,0.606583439147059,0.5365938087459435,-0.07826265502310285,0.3408194511160793,0.5004188998142665,0.5648276893574365,0.377592750288791,-0.13928876570249396,0.30179232568873693,,0.3756209731025421,0.36217449796952383,0.5747373727956031,0.622810053653349,0.41778657970528915,0.5690026292621616,0.5949103400694132,1.0,0.8362636561682016,0.9961089494163424,-0.0024532916107212464,-0.004281914679922433,0.6809338521400778,0.6601755807300915,0.6192451031864737,0.48620416304875475,-0.11794056796271854,-0.1671574606013187,0.16799595701222106,0.0048451437855454695,0.4756767814914338
total_interruptions,0.16252821977348156,-0.3121402896311897,-0.0635044037525524,0.004764559231188225,0.046332170656399094,-0.030453379986361676,0.16252821977348156,-0.4943794763675088,-0.060480346384031713,0.14671434106144213,0.5252950315913252,0.49021555165290936,0.46022594957956975,0.3103256403871006,0.4598248855005359,0.6485665322851495,0.11482295298968646,0.45833179175299804,0.34889791480518245,0.6741851312131338,0.23137914971684087,-0.1652776151534441,0.1683765704375712,,0.26133249337133624,0.12127140579823953,0.46011341140797557,0.7019178275098326,0.5820240913040121,0.6779266174845665,0.690034617003727,0.8362636561682016,1.0,0.8414578403680042,0.16592887822004623,0.03810633845910901,0.514224235780447,0.49479474852865096,0.685632291362303,0.3971716099100311,-0.22249261811465698,-0.25655639626649784,0.006325245384747934,-0.1088747732055306,0.2213555626773045
interruption_rate,0.1499734234279741,-0.2781765111970487,-0.043540671317798936,0.1418761494594509,0.12147872400933701,0.062072957419487894,0.1499734234279741,-0.3369456685910607,0.03155297981823173,0.04121481596954411,0.4832188416932591,0.41685419937127655,0.62057337312552,0.3719522351011138,0.6189346856455286,0.5239083759150702,-0.05887013873419241,0.3307210970089362,0.4685450845394724,0.5541200554359685,0.3439933953902122,-0.13928876570249396,0.2576842165496138,,0.3867622731521938,0.33310363525625103,0.5698250875580338,0.6166190988456616,0.43600401777383374,0.5615646863959896,0.5874428462610105,0.9961089494163424,0.8414578403680042,1.0,-0.0024532916107212464,-0.028546097866149554,0.6381322957198443,0.6173323277033599,0.6144072508178294,0.4789473844957883,-0.10934073488210365,-0.1962283233145915,0.18996465908305,-0.0048451437855454695,0.48051827545063414
