,LQ_Company_Name,LQ_Company_Address,LQ_Service,LQ_Customer_Name,Calls Count,Connection Made Calls,TO_Event_O,timezone,season_status,TO_User_M,lgs_sentiment_style,lgs_agent_gender,TO_length_in_sec,is_decision_maker,ready_for_customers,forbidden_industry,ready_to_transfer,customer_sentiment_lgs,customer_sentiment_omc,customer_language,customer_knows_marketing,customer_availability,who_said_hello_first_lgs,customer_marketing_experience,technical_quality_score,technical_quality_issues,TO_OMC_Disposiion,omc_agent_sentiment_style,omc_who_said_hello_first,customer_talk_percentage,total_discovery_questions,total_buying_signals,time_to_reason_seconds,location_mentioned,business_type_mentioned,within_45_seconds,call_structure_framed,total_objections,objections_acknowledged,price_mentions_final_2min,timeline_mentions_final_2min,contract_mentions_final_2min,objections_rebutted,total_interruptions,commitment_type,call_result_tag,TO_OMC_Duration
customer_talk_percentage,-0.056630591361425946,-0.032696472703761276,-0.014975441925727783,-0.02482796465699282,0.05287446273227437,-0.04394860363985727,0.037184438723475606,0.27831255206863864,-0.14191567680822262,0.13622271542184394,-0.011946446838011406,0.18577700279648474,0.11256661715276364,0.09684006342029641,-0.08309864666004081,0.11431585147845172,0.14825120340657164,-0.17934057896166647,-0.15123933969670966,0.12768689464276006,0.04808207126441732,0.09724817243738083,0.08094251843447063,0.06910283547082449,0.2628851906530034,0.0750598687678061,-0.21733519703358353,-0.23618216365233255,-0.33406117489178416,1.0,0.2743326988217724,0.3096179039543502,0.3612914088005771,-0.2742315920203867,-0.2541486985339968,-0.2083820970664825,-0.2948607551163874,0.19827735212331732,0.08151905756207083,0.39246652003321236,0.2866042408381763,0.06417767087069681,0.13410181267276625,0.13865783894664063,0.030645078036225005,0.021712031521057096,0.03813772631808164
total_discovery_questions,0.4668149039226742,0.4277618656287027,0.31931885451754,0.4204612112325032,-0.11494485097060445,0.07732155640397938,0.518366980055045,0.24747165624516818,-0.08098812517085807,0.31288533500249494,0.022601752273260087,0.2881759272040431,0.05682258486655226,0.00249635105998902,-0.12460585041258007,-0.06374313675237665,0.0834229025347964,-0.23046645800582546,0.12728787738327793,-0.004659112291116616,0.15729239610475848,0.17524831164918978,0.22751783237497314,0.02712197611114351,0.02016007552059861,0.03988293890867183,0.0736746337624904,-0.05244229690524922,-0.4169866720443366,0.2743326988217724,1.0,0.6076414521875776,0.20353063005934616,0.03704262267261613,-0.3653884865174669,-0.042807471654445275,-0.445894328943338,0.07661492261740158,0.20635004904227638,0.14385357221103373,0.056821127676705274,0.0708106505250533,0.19357773957065608,0.3839264460108606,0.3227041851634779,0.009872065568975772,0.5185725642579554
total_buying_signals,0.3046945770344563,0.42765260988317555,0.4050370753411739,0.3976585537788644,0.07556310516992801,0.16103073873382515,0.4834841691134334,0.2843440530308686,-0.008744423571434035,0.40491678526046243,-0.0005710404063067018,0.36495597669817337,-0.06210578651665286,0.04741426159062172,0.042271007552387614,0.0340784186349423,0.1235300252562501,-0.003811487923240833,0.2947149524336397,0.028231166754583686,0.17273301898321491,0.2753047902647235,0.1461012043206492,0.017726408580358077,0.28601794482117193,0.17004721778687548,0.18949937863942648,-0.08733138012541704,-0.39003480234823323,0.3096179039543502,0.6076414521875776,1.0,0.13790983982970145,-0.05255074148758344,-0.2759402536590254,-0.12802988465270693,-0.38156648359305995,0.29772894634960634,0.32777919765010904,0.20817356240825116,0.2742982104969342,0.06635152703159464,0.29828273385802034,0.35915373017989904,0.16831228014596997,0.3145507274630773,0.48430281589624163
time_to_reason_seconds,-0.10614456423720042,-0.10103311155281267,-0.094520931770536,-0.06308934801678136,-0.22421053880862452,-0.0752111124708453,-0.07935319931658474,0.0787755167887162,-0.003778579062365634,0.07389597942984791,0.1511225679358399,0.043970205846946164,0.12745421566403808,0.11744401608722038,-0.20626021638789915,0.06772313945808403,0.030571984619549932,-0.3266510647929812,-0.12841058082313922,0.25814368098790463,0.15368957028844862,0.16453037307595483,0.08208282026778904,0.21964107007727085,-0.06557624982138223,-0.08367950852057345,-0.31487263878684685,-0.3114079919515817,-0.35291044795101423,0.3612914088005771,0.20353063005934616,0.13790983982970145,1.0,-0.07660145656896235,-0.16794437778052654,-0.0912230420418325,-0.259318714925483,0.28035378429080077,0.17957652353197925,0.4264195722564953,0.35172453039928336,0.1674082993022247,0.06660864688271398,0.18500779988993407,-0.21072828257632387,-0.06010932124788695,-0.07992405375110533
location_mentioned,0.38347283974001234,0.40757180453044567,0.25395740775524517,0.3218630149031568,0.11761533360089602,0.11353088035946804,0.29071591801862606,0.15336343034243285,0.047793962698557985,0.03261905721336395,-0.15569055817017846,0.0056435899569948446,0.13614864269664734,-0.15185811554240264,-0.1730244931059591,-0.04623730860503932,-0.1660052772804195,0.08322936696541319,0.13494891386695385,-0.08281849174905268,0.08984630886227996,-0.17372153387702627,0.06292349721177123,0.13006146867290286,-0.29060148531218977,-0.10649987318671175,0.16214607484748256,0.2636123633217774,0.438882601330229,-0.2742315920203867,0.03704262267261613,-0.05255074148758344,-0.07660145656896235,1.0,0.4339975384513821,0.5382940345141098,0.3809577133951966,-0.11862764035600601,-0.07129037039804725,0.026663398881693834,-0.08817716425245292,-0.07575913305542993,-0.0708329520975592,-0.057158080905294,-0.10093446898596013,-0.11321495941819885,0.2898588004187147
business_type_mentioned,0.13998549013040695,0.21450145935195294,0.11209865036274316,0.1987243000416862,0.17245747902040898,0.11994004496253277,0.13338250620114872,-0.05372545592266344,0.0950169098957875,-0.05034027462823187,0.14803178870139147,-0.06856516004334423,0.09070862541473462,-0.04141738294649304,0.06094877807486905,0.1596543469170523,-0.2847293632308741,0.13594633204963852,0.11235889872213925,-0.15811388300841897,0.006420951071078496,-0.45980480048108946,-0.2293412361469315,-0.06479727634591216,-0.21809689799309032,0.1364465115633607,0.248835376221289,0.09357630488339767,0.6017323762052827,-0.2541486985339968,-0.3653884865174669,-0.2759402536590254,-0.16794437778052654,0.4339975384513821,1.0,0.5727128425310541,0.565685424949238,-0.1637763778454495,-0.09319030812549343,-0.08518402097635669,0.003694078943274963,-0.1412727887456859,-0.14640771237548383,-0.22596386397740822,-0.18271483626993026,-0.1386302817947367,0.1323251143452597
within_45_seconds,0.12771220262826855,0.1516776798586159,0.010662773690033938,0.14446626813093155,0.28675591220736213,0.24111729563559606,0.12706803476194223,0.14841736298917688,-0.034471729850178066,-0.10779652796938577,-0.0884557913264774,-0.11325508454524764,-0.02131664058129151,-0.1590993526172656,-0.06402645851622399,0.09085790815703204,-0.41197911904316586,0.09063317158848112,0.209639980115722,-0.2263846284534354,-0.07399568146897317,-0.27797174799415647,-0.1468306284447402,-0.007860318785000901,-0.31023120233551726,0.028918128322956607,0.14780550086210867,0.005062829501859805,0.3701649824486787,-0.2083820970664825,-0.042807471654445275,-0.12802988465270693,-0.0912230420418325,0.5382940345141098,0.5727128425310541,1.0,0.4049691346263317,-0.23403454170219368,-0.1229760197104895,-0.18527277216113833,-0.07378962015990431,-0.02466729890696064,-0.13308837180671212,-0.2396554565837046,-0.15921720798564276,-0.18472125284823185,0.12625746585672232
call_structure_framed,0.09782471251074265,0.15356194688618371,0.11764038778442445,0.11218879608432755,0.14212498806089635,0.05960287788775851,0.09406416616081834,-0.09187564017015397,-0.0342156534473022,0.0833096691745903,-0.03198380827336691,-0.07555250299083882,0.14664321119722656,-0.17571907404279177,-0.014512354196923857,-0.022996655275194993,-0.11842357765369894,0.09612857326973746,0.163493510965686,-0.25155764746872633,-0.07491491772643939,-0.36155288148638937,-0.21472342860910823,0.03094764649130889,-0.1301689808777048,0.02744753766084598,0.3166071143900602,0.2306575892394931,0.8355837625180559,-0.2948607551163874,-0.445894328943338,-0.38156648359305995,-0.259318714925483,0.3809577133951966,0.565685424949238,0.4049691346263317,1.0,-0.34960963499065795,-0.31410187769150777,-0.14620225737811493,-0.1548399736215027,-0.09989494691920908,-0.2767275915871993,-0.30293358843596035,-0.009538173807036454,-0.04914084472515783,0.09268764172357687
total_objections,0.08596771657186414,0.18472522407812125,0.2493070124480645,0.16070876292579508,-0.09405741838610887,-0.02078738915139002,0.18014569768697247,0.02939123247310355,-0.0024831199380016523,0.06493019962484771,0.05792995433110881,0.16648140503144032,0.08982497349374854,0.257346652220802,0.027761647021521223,0.15561863459086195,0.12319144869116033,-0.20155264472938506,-0.012243829111069486,0.2136363821311337,0.04678452039345953,0.108259747304285,0.03239028746580186,0.00023893107236613365,0.09489929668857705,0.14678196016632652,0.0907181457506668,-0.14649967262126737,-0.3752579001432335,0.19827735212331732,0.07661492261740158,0.29772894634960634,0.28035378429080077,-0.11862764035600601,-0.1637763778454495,-0.23403454170219368,-0.34960963499065795,1.0,0.7557178020748064,0.3872464827096749,0.27265910771072527,0.2736610169106386,0.7033918852693327,0.4787582617509672,-0.040182565529521555,0.18206457187786942,0.1806822058451391
objections_acknowledged,0.20355290089117908,0.34609587276221576,0.337889416325293,0.3311752758293944,-0.014992063114164247,-0.020069738148018063,0.3421777015977783,0.04429783876369801,0.0705575186623048,0.06853553913473509,0.09521343248060028,0.22649908882105238,0.13948794330048714,0.18978743845287757,0.08440430881806545,0.2159559466697999,0.07807157610672151,-0.047141333680113376,0.021339568899277375,0.14301308491870643,0.20423789981779764,0.14287249060751334,0.030219335337923203,0.0799501153947532,0.16309823267307832,0.26089757465840085,0.17735851708306175,-0.1466550024075646,-0.31997266091228743,0.08151905756207083,0.20635004904227638,0.32777919765010904,0.17957652353197925,-0.07129037039804725,-0.09319030812549343,-0.1229760197104895,-0.31410187769150777,0.7557178020748064,1.0,0.15022639121074355,0.2768925191680995,0.25575443346790877,0.6101318219230729,0.48563394054121634,0.04169200714720862,0.3223139764646791,0.341355455507971
price_mentions_final_2min,-0.06344636470961089,-0.0019013428468327648,0.005448040057359015,0.02763672492630213,-0.13824062045722665,-0.034164510148797705,-0.023470918360055295,0.2826240425864765,-0.023105889715146842,0.18591674441801204,0.02290115625106259,0.10847373323067291,0.12587462440920272,-0.048863345972838444,-0.25921877008151534,-0.1310398118077444,0.07442378593446436,-0.27357157292956685,0.08752148328847018,0.14085304820676703,-7.061721523469502e-05,0.12070250070339365,0.1392859321891344,-0.03618192334978015,0.14614933161751267,0.004928793806738747,-0.09354109874791038,-0.26311357337736063,-0.29285596601102437,0.39246652003321236,0.14385357221103373,0.20817356240825116,0.4264195722564953,0.026663398881693834,-0.08518402097635669,-0.18527277216113833,-0.14620225737811493,0.3872464827096749,0.15022639121074355,1.0,0.41473648407087205,0.1781586581080793,0.23704103195046486,0.4143873920486736,-0.16516898094855204,-0.0476094880450796,-0.023895140763577977
timeline_mentions_final_2min,-0.13643012762208823,-0.07345442617879976,-0.017461269960043598,-0.11543488596368284,-0.0027252504846215215,0.00485118429219631,-0.059643875217219346,0.04883649557339007,-0.1457110275941695,0.2299936875147533,0.08493758963200465,0.07557394587733633,0.047278716464441504,0.2438422873011865,-0.0945168821384885,0.30285167364536464,0.1276844673435641,-0.04357442207957483,0.020563718585753364,0.13385285050977616,0.06247452788841931,0.06381184271247718,-0.0037392056256891773,0.036608338954158215,0.20555702362626904,0.037945740172114134,0.10478086787614203,-0.3613676685108204,-0.23767278498503144,0.2866042408381763,0.056821127676705274,0.2742982104969342,0.35172453039928336,-0.08817716425245292,0.003694078943274963,-0.07378962015990431,-0.1548399736215027,0.27265910771072527,0.2768925191680995,0.41473648407087205,1.0,0.07567156095365972,0.25290654542428004,0.2180790027986738,-0.3517269591905325,0.19616037397620126,-0.06108162183515404
contract_mentions_final_2min,0.036629635374278276,0.0390725589497525,0.05836039446894614,-0.02062809638701364,-0.0397357882520612,-0.10872569806906476,0.04949511691096306,0.0532911030849632,0.06561468350301662,0.04652874738847572,-0.03834024995690577,0.11381509859888078,0.155283532822308,-0.18982989706186806,-0.12830185100810082,-0.2791506402642474,-0.020554538989111172,-0.10195766551750168,0.0325968628701809,0.05584297298002117,-0.08567109050880325,0.11713720833914582,-0.09899901001484974,0.16755735525591922,-0.024341322461985067,0.03025750830383659,0.03781641318802021,-0.1679885112321133,-0.06655462772355683,0.06417767087069681,0.0708106505250533,0.06635152703159464,0.1674082993022247,-0.07575913305542993,-0.1412727887456859,-0.02466729890696064,-0.09989494691920908,0.2736610169106386,0.25575443346790877,0.1781586581080793,0.07567156095365972,1.0,0.18850162039726343,0.2803820299661224,0.16602085925516843,0.1398936537760075,0.05073410796529875
objections_rebutted,0.20510233700073704,0.2891990127951009,0.33261810446881673,0.20240722688373952,-0.07633815869797042,-0.0076183337574623295,0.2887096896277582,0.08250254533958043,-0.04623795417778963,0.1062726342563183,0.04524398666605404,0.07916468871171098,0.05284944177301253,0.25597670475158846,-0.05373739659134853,0.2527955742737446,0.05616439459890936,-0.11836030025528672,0.08819980008540246,0.08504198839538159,-0.046441705467275496,-0.021159155351728413,0.016316377894137712,0.06346039951309619,0.0010397527341201146,0.22397238707785488,0.11199094687476568,-0.14825658137057857,-0.319551943551892,0.13410181267276625,0.19357773957065608,0.29828273385802034,0.06660864688271398,-0.0708329520975592,-0.14640771237548383,-0.13308837180671212,-0.2767275915871993,0.7033918852693327,0.6101318219230729,0.23704103195046486,0.25290654542428004,0.18850162039726343,1.0,0.47455506994023666,0.031947582706477864,0.02755046632544336,0.2886105264941596
total_interruptions,0.2574583043239897,0.3401535935385211,0.30030411714281485,0.3066296210832128,0.0112392755430996,-0.07483378982373744,0.35087818044723795,0.25897221454399294,0.046376135278566044,0.25353094237845647,0.03465094692663119,0.11621510890341336,0.03500054010488142,0.10256671043005114,-0.09316643848496764,-0.016549821846976526,0.10949104305004365,-0.20019542973258794,-0.009151769221261924,0.1965041317417982,0.22129808232665488,0.23092419250728108,0.020340578550877012,0.025189357951892494,0.2233231515821773,0.17142996320672638,0.15738515100204456,-0.07994153021602235,-0.3569427821960824,0.13865783894664063,0.3839264460108606,0.35915373017989904,0.18500779988993407,-0.057158080905294,-0.22596386397740822,-0.2396554565837046,-0.30293358843596035,0.4787582617509672,0.48563394054121634,0.4143873920486736,0.2180790027986738,0.2803820299661224,0.47455506994023666,1.0,0.22969259435846606,0.2342503390143316,0.348661070756675
commitment_type,0.18910938244536923,0.27266702099844875,0.19870918714803973,0.22720204531383148,0.007892740734578671,-0.08633150286950776,0.3029850433358099,0.0852683016405299,0.11490657564727842,0.09493326201736807,0.04520540085321415,0.09472276367351115,-0.02418350091782625,0.13274991265839364,0.10205429115191149,0.0950167402411509,-0.051582984298331094,-0.02428624613338652,0.09558916346169584,0.0053320012534353685,0.09585094949367769,0.0731229065198257,0.04210716073145725,0.19399085614420142,-0.015886811753082365,0.04602644739566893,0.2183696084914948,0.2000343736121838,-0.0063547719526123765,0.030645078036225005,0.3227041851634779,0.16831228014596997,-0.21072828257632387,-0.10093446898596013,-0.18271483626993026,-0.15921720798564276,-0.009538173807036454,-0.040182565529521555,0.04169200714720862,-0.16516898094855204,-0.3517269591905325,0.16602085925516843,0.031947582706477864,0.22969259435846606,1.0,0.14973279162710862,0.3048664899627188
call_result_tag,0.1814408481285258,0.2777645152968959,0.3257857899161074,0.2756579139756447,-0.03173590849870263,-0.15721984742932305,0.30145485872352973,0.04564402068284494,0.10253398225004097,0.20357885561872793,-0.018533946900276797,0.17130104183051614,0.09831894545304073,0.0871535262899958,0.04774087211478757,0.005987930220248653,0.3043380773067659,0.13054974045277587,0.11050215338247478,0.2001427047549271,0.251417696058087,0.4121897360275777,0.12282547414434153,0.14946098849108772,0.18982426746891162,0.06787184088880319,0.38527195038962964,0.1095982923178254,0.020430548324739794,0.021712031521057096,0.009872065568975772,0.3145507274630773,-0.06010932124788695,-0.11321495941819885,-0.1386302817947367,-0.18472125284823185,-0.04914084472515783,0.18206457187786942,0.3223139764646791,-0.0476094880450796,0.19616037397620126,0.1398936537760075,0.02755046632544336,0.2342503390143316,0.14973279162710862,1.0,0.30292833131881436
TO_OMC_Duration,0.8263610516225408,0.9348908588719187,0.7474257669091254,0.9168711175246673,0.012435570868083539,0.13508194887102123,0.9999269360637395,0.18876108000102002,0.20938775844976684,0.46173500975661025,0.009460668722779236,0.4265052200764612,0.27202121224376574,0.03348003346946892,0.0749882334482052,0.16409991312159047,0.0746795338273652,0.10182621003904241,0.38158037915840165,-0.07888096452217347,0.11255619358418072,0.05014003245033415,0.07901889163039634,0.05354392689431863,0.06949539771462525,0.2502509718683882,0.4718046816330093,0.2645297981517078,0.13743556402044466,0.03813772631808164,0.5185725642579554,0.48430281589624163,-0.07992405375110533,0.2898588004187147,0.1323251143452597,0.12625746585672232,0.09268764172357687,0.1806822058451391,0.341355455507971,-0.023895140763577977,-0.06108162183515404,0.05073410796529875,0.2886105264941596,0.348661070756675,0.3048664899627188,0.30292833131881436,1.0
